Day,Month,Hour,Temperature_mean,Temperature_min,Temperature_max,Temperature_std,Pressure_mean,Pressure_min,Pressure_max,Pressure_std,Humidity_mean,Humidity_min,Humidity_max,Humidity_std,WindDirection_mean,WindDirection_min,WindDirection_max,WindDirection_std,Speed_mean,Speed_min,Speed_max,Speed_std,Radiation_mean,SunDurationMinutes_mean,TimeSunRise_first,TimeSunSet_first
7,11,14,61.833333333333336,60,63,1.029857301088876,30.410833333333333,30.41,30.42,0.0028867513459487197,46.166666666666664,39,53,5.042245771899901,237.45583333333332,0.11,358.87,151.7257082823734,6.654166666666666,1.12,10.12,2.5595505938395204,701.6075000000001,679.0,6.45,17.766666666666666
19,12,15,56.63636363636363,55,57,0.6741998624632407,30.48909090909091,30.48,30.49,0.0030151134457782197,93.81818181818181,92,95,0.8738628975053006,72.11181818181818,7.95,126.51,41.62647470497155,3.780909090909091,0.0,5.62,1.6880548246159222,433.57272727272726,656.0,6.866666666666667,17.8
30,12,15,49.9,49,50,0.31622776601683905,30.288,30.28,30.29,0.0042163702135571525,82.5,80,87,2.4152294576982403,338.654,275.59,359.82,30.56997299457247,2.136,0.0,4.5,1.7940717191164164,83.713,657.0,6.95,17.9
19,10,16,53.75,53,54,0.4522670168666463,30.421666666666667,30.42,30.43,0.003892494720805511,101.08333333333333,101,102,0.28867513459481575,51.708333333333336,0.2,104.89,31.816769973005613,4.8725,2.25,10.12,2.0534632608440706,67.47083333333333,697.0,6.316666666666666,17.933333333333334
13,10,7,54.333333333333336,51,59,2.9949452365105054,30.474166666666665,30.47,30.48,0.005149286505443647,34.916666666666664,29,39,3.42340429539033,135.4725,45.95,184.58,35.982949276516564,8.435833333333333,2.25,15.75,4.141702457012604,206.045,704.0,6.283333333333333,18.016666666666666
3,11,7,51.416666666666664,49,56,2.429303429280736,30.439166666666665,30.43,30.45,0.006685579234213753,33.333333333333336,28,36,2.774341308665841,168.26583333333335,133.55,198.85,17.5012511024645,7.121666666666666,3.37,9.0,1.7518189680927925,124.445,682.0,6.416666666666667,17.783333333333335
9,10,15,61.916666666666664,60,64,1.443375672974064,30.39,30.39,30.39,0.0,77.16666666666667,71,82,3.8098755248894274,104.59416666666665,0.14,359.84,145.44270102366983,6.560833333333332,0.0,10.12,3.102208768349455,473.4941666666667,708.0,6.266666666666667,18.066666666666666
29,12,17,46.5,46,47,0.5222329678670912,30.290000000000003,30.29,30.29,0.0,102.0,102,102,0.0,111.64583333333333,78.34,127.39,14.775181560695462,1.9658333333333333,0.0,5.62,1.5991273662011207,24.206666666666667,657.0,6.933333333333334,17.883333333333333
26,9,10,58.7,58,59,0.4830458915396472,30.45,30.45,30.45,0.0,65.0,58,72,4.898979485566357,61.33200000000001,22.24,101.13,28.890527013384702,7.084999999999999,2.25,12.37,3.18350348585398,912.5690000000001,723.0,6.2,18.25
2,10,17,53.416666666666664,53,54,0.5149286505444383,30.409166666666668,30.4,30.41,0.0028867513459487197,101.08333333333333,101,102,0.28867513459481575,65.23833333333333,0.12,150.55,41.346512622718336,5.621666666666666,0.0,10.12,2.7963867378956704,53.54666666666666,716.0,6.233333333333333,18.166666666666668
5,12,11,45.0,45,45,0.0,30.36916666666667,30.36,30.38,0.006685579234215217,93.0,93,93,0.0,328.1191666666667,293.68,343.32,15.001031151426247,4.590833333333333,2.25,7.87,1.7602761060972707,88.9225,659.0,6.733333333333333,17.716666666666665
23,12,11,58.0,57,59,0.7385489458759973,30.463333333333335,30.46,30.47,0.004923659639172792,55.916666666666664,49,60,3.872005196590552,159.72,42.72,359.49,133.2976227026642,8.810833333333333,0.0,13.5,4.065606201770996,825.2933333333334,656.0,6.9,17.833333333333332
16,11,10,64.0,63,65,0.6030226891555298,30.484166666666667,30.48,30.49,0.005149286505442523,15.416666666666666,14,17,0.9962049198956222,109.33583333333333,50.15,230.31,51.507212285506604,10.028333333333334,4.5,19.12,4.301597659503086,808.1158333333333,671.0,6.533333333333333,17.716666666666665
19,11,13,54.75,54,55,0.45226701686664594,30.41416666666667,30.41,30.42,0.005149286505445517,66.0,61,71,3.384456448906598,85.2825,21.91,352.84,89.03883770835368,9.8425,6.75,14.62,2.88236053829622,771.2741666666667,668.0,6.566666666666666,17.7
11,10,10,59.083333333333336,58,60,0.5149286505444381,30.455,30.45,30.46,0.005222329678670978,84.33333333333333,80,87,2.309401076758503,114.80749999999999,0.52,358.53,144.90199748450672,6.559166666666666,3.37,9.0,1.7849291217572112,891.4633333333333,707.0,6.266666666666667,18.05
26,12,17,52.333333333333336,51,55,1.230914909793329,30.44333333333333,30.44,30.45,0.0049236596391725755,29.5,26,32,2.153221687695821,127.15666666666668,59.55,182.75,36.46226800239925,7.215833333333333,3.37,11.25,2.4678715832707243,31.114166666666666,656.0,6.916666666666667,17.85
14,10,18,56.333333333333336,55,58,1.0730867399773207,30.473333333333333,30.47,30.48,0.0049236596391745505,28.083333333333332,24,35,3.60450055381106,110.0175,67.51,130.0,18.51026502683406,5.529166666666666,1.12,9.0,2.420730386899914,1.8508333333333333,703.0,6.283333333333333,18.0
3,12,8,45.0,45,45,0.0,30.3325,30.33,30.34,0.004522670168666705,93.0,93,93,0.0,131.60416666666666,15.36,179.68,57.3562512180484,4.028333333333333,1.12,9.0,3.1267346700623153,326.6433333333334,661.0,6.7,17.716666666666665
21,10,7,48.083333333333336,48,49,0.28867513459481275,30.436666666666667,30.43,30.45,0.006513389472790883,101.91666666666667,101,102,0.28867513459481364,91.73583333333333,0.1,336.33,97.62564495965124,5.903333333333333,2.25,11.25,2.883868403671875,45.75083333333333,696.0,6.316666666666666,17.916666666666668
29,9,9,61.166666666666664,60,62,0.5773502691896264,30.46666666666667,30.46,30.47,0.004923659639172792,42.916666666666664,38,49,2.968266507678525,49.50416666666667,7.14,186.9,48.10531844691175,7.4975,3.37,11.25,2.2674339721768786,759.7458333333334,720.0,6.216666666666667,18.216666666666665
17,10,8,61.25,59,63,1.2154310870109941,30.47583333333333,30.47,30.48,0.005149286505445517,15.5,15,17,0.6741998624632421,113.32416666666666,57.4,191.59,39.66805457528613,6.840833333333333,3.37,12.37,2.8564009724041743,525.5008333333334,700.0,6.3,17.966666666666665
2,11,7,45.333333333333336,43,49,1.8257418583505507,30.464166666666667,30.46,30.47,0.005149286505443385,39.083333333333336,34,41,2.151461800448214,164.60916666666665,152.65,181.62,8.050376002888243,6.466666666666666,4.5,7.87,0.974150756797785,133.61333333333332,684.0,6.4,17.8
4,9,14,57.75,57,58,0.45226701686664644,30.440833333333334,30.44,30.45,0.0028867513459476476,100.66666666666667,100,101,0.4923659639173283,55.4275,9.39,358.37,96.15442391609638,6.935,1.12,12.37,3.139349961666934,277.1791666666667,747.0,6.133333333333334,18.583333333333332
30,10,10,49.083333333333336,48,50,0.5149286505444377,30.47083333333333,30.47,30.48,0.002886751345948707,102.0,102,102,0.0,94.4575,43.47,188.02,43.73514378932265,7.778333333333333,2.25,12.37,3.4074272708394826,492.43333333333334,686.0,6.383333333333334,17.816666666666666
18,9,14,58.75,56,62,2.45412454303511,30.436666666666667,30.43,30.44,0.0049236596391745505,90.5,84,97,5.018148879997312,95.85666666666667,13.68,359.86,120.88187068624501,5.623333333333334,2.25,7.87,2.0336949504572095,499.4266666666667,732.0,6.183333333333334,18.383333333333333
31,10,13,52.833333333333336,52,54,0.8348471099367221,30.4425,30.43,30.45,0.006215815605081371,88.91666666666667,85,93,2.3915887961137825,68.07833333333333,0.84,209.14,59.603545933767954,8.246666666666666,3.37,13.5,3.3016533966355635,587.7341666666667,686.0,6.383333333333334,17.816666666666666
12,9,12,61.90909090909091,61,63,0.94387980744854,30.497272727272726,30.49,30.51,0.00646669790682984,82.0,77,86,3.521363372331802,99.14090909090909,1.14,349.15,143.51394144504187,5.827272727272727,1.12,10.12,2.9689024602000345,175.14363636363635,739.0,6.15,18.466666666666665
25,12,10,51.583333333333336,51,52,0.5149286505444383,30.46666666666667,30.46,30.47,0.004923659639171893,98.41666666666667,97,100,0.9962049198956271,91.82083333333333,45.88,183.19,37.54741086784531,8.7175,2.25,18.0,5.101942811767441,637.6925,656.0,6.916666666666667,17.85
21,12,14,57.0,57,57,0.0,30.394166666666667,30.39,30.4,0.005149286505443146,74.08333333333333,71,76,1.4433756729740683,36.094166666666666,9.85,66.87,17.687885149463348,6.0925,3.37,9.0,2.0051756894233845,682.1025,656.0,6.883333333333333,17.816666666666666
3,11,10,64.0,63,65,0.738548945875997,30.4575,30.45,30.46,0.004522670168666705,28.25,22,34,4.180582821482279,109.10333333333334,17.55,358.64,118.84629701909738,6.185,0.0,12.37,3.6368155401019817,839.7291666666666,682.0,6.416666666666667,17.783333333333335
8,12,16,54.333333333333336,53,55,0.778498944161521,30.345,30.34,30.35,0.005222329678671103,97.83333333333333,97,99,0.8348471099367207,98.24166666666667,29.06,357.6,88.19609884521624,5.904166666666666,3.37,9.0,1.9859573296401696,92.5175,659.0,6.75,17.733333333333334
28,10,8,49.666666666666664,48,50,0.6513389472789304,30.40833333333333,30.4,30.42,0.008348471099368556,101.5,101,102,0.5222329678670957,90.44500000000001,2.56,163.11,51.075228740643844,6.185833333333334,1.12,12.37,3.126945818448914,288.6983333333333,689.0,6.366666666666666,17.85
24,12,12,60.166666666666664,59,61,0.7177405625652732,30.441666666666666,30.43,30.45,0.007177405625649949,43.416666666666664,33,53,7.3045232976601975,89.80666666666667,21.11,346.46,85.52530081085877,6.841666666666666,2.25,11.25,2.8150757565563866,864.6358333333334,656.0,6.9,17.833333333333332
18,11,10,53.083333333333336,52,54,0.5149286505444374,30.44,30.44,30.44,0.0,97.58333333333333,95,98,0.9003366373785188,88.86833333333334,10.42,336.52,87.85575562801618,5.154166666666667,2.25,11.25,2.975189706200058,560.03,670.0,6.55,17.716666666666665
4,12,17,45.0,45,45,0.0,30.337500000000002,30.33,30.34,0.004522670168666625,93.0,93,93,0.0,142.37583333333333,79.11,177.51,27.695330902299744,7.498333333333332,2.25,14.62,3.9350703663185977,12.935833333333335,660.0,6.716666666666667,17.716666666666665
29,12,10,48.833333333333336,48,50,0.7177405625652724,30.366666666666664,30.36,30.37,0.004923659639173749,99.66666666666667,98,101,0.9847319278346615,54.07833333333334,8.37,107.9,27.108365308460968,6.465833333333333,2.25,11.25,2.6757206619163476,392.7208333333333,657.0,6.933333333333334,17.883333333333333
16,12,16,54.666666666666664,53,56,0.9847319278346596,30.19666666666667,30.19,30.2,0.00492365963917259,43.333333333333336,42,46,1.3026778945578594,216.61916666666664,198.1,229.57,11.419884140737983,28.121666666666666,19.12,38.25,5.99266647788374,282.89916666666664,656.0,6.833333333333333,17.766666666666666
28,10,7,47.25,46,48,0.75377836144441,30.399166666666662,30.39,30.4,0.0028867513459476476,102.0,102,102,0.0,142.51833333333335,98.32,171.54,18.918693416989996,5.340833333333333,2.25,9.0,2.1520453625386806,111.64916666666666,689.0,6.366666666666666,17.85
22,12,9,54.27272727272727,52,57,2.0045403009622484,30.45181818181818,30.45,30.46,0.004045199174778663,71.27272727272727,61,78,6.246453539263844,85.57090909090908,20.83,126.1,29.661768138310787,6.542727272727273,3.37,11.25,2.4044504191564897,570.7136363636364,656.0,6.883333333333333,17.816666666666666
28,11,8,54.416666666666664,48,58,3.4761089357690347,30.460833333333337,30.46,30.47,0.0028867513459487587,23.916666666666668,18,48,8.575422950961588,133.22416666666666,106.96,200.46,28.287777784225067,8.060833333333333,2.25,12.37,3.6472990214013374,410.8258333333333,663.0,6.65,17.7
10,10,7,51.416666666666664,49,55,2.5746432527221863,30.415000000000003,30.41,30.42,0.005222329678671103,63.5,58,68,3.4245105821522466,197.29250000000002,193.68,201.42,2.184408074596792,2.904166666666667,0.0,6.75,2.647027349288025,219.11083333333332,707.0,6.266666666666667,18.05
12,9,14,59.5,59,60,0.522232967867091,30.465,30.46,30.47,0.005222329678669034,92.5,90,94,1.167748416242286,35.27333333333333,7.7,67.15,18.433570331097425,7.310833333333334,4.5,12.37,2.8967174473353405,160.1825,739.0,6.15,18.466666666666665
31,10,14,52.166666666666664,52,53,0.38924947208076155,30.43166666666667,30.43,30.44,0.003892494720808619,94.58333333333333,93,95,0.668557923421521,109.94833333333334,0.1,345.37,112.37054505950256,7.215,3.37,14.62,3.698770065846213,439.76666666666665,686.0,6.383333333333334,17.816666666666666
4,11,11,64.41666666666667,64,65,0.5149286505444363,30.459999999999997,30.45,30.47,0.00603022689155597,32.416666666666664,26,38,4.010403138505323,170.76333333333332,8.38,359.93,140.39512024240295,5.341666666666666,2.25,10.12,2.4972924732537227,922.4050000000001,682.0,6.416666666666667,17.783333333333335
1,12,9,44.333333333333336,44,45,0.49236596391732973,30.4325,30.42,30.44,0.0075377836144445275,97.83333333333333,95,99,1.4668044012461752,128.29166666666666,65.19,184.73,38.30654153329982,9.560833333333333,3.37,18.0,4.904179031162807,39.5875,661.0,6.683333333333334,17.7
14,9,7,51.5,46,56,3.7050334313299698,30.415833333333335,30.41,30.43,0.006685579234216477,83.25,75,94,7.593358341938759,155.90166666666667,4.37,169.7,47.720100745404075,1.4041666666666668,0.0,3.37,1.2793567867795081,279.78916666666663,736.0,6.166666666666667,18.433333333333334
1,12,15,45.0,45,45,0.0,30.368333333333336,30.36,30.38,0.005773502691898815,93.0,93,93,0.0,140.63833333333335,27.02,322.95,90.97820886277542,5.621666666666667,2.25,12.37,3.1081647123001503,114.1375,661.0,6.683333333333334,17.7
24,10,10,60.75,60,61,0.4522670168666463,30.451666666666668,30.45,30.46,0.003892494720808619,47.75,43,58,5.189587477036897,148.81916666666666,0.23,358.38,136.956962879076,8.903333333333334,4.5,14.62,2.9349565068276044,852.4900000000001,692.0,6.35,17.883333333333333
12,12,17,49.166666666666664,49,50,0.38924947208076044,30.314999999999998,30.31,30.32,0.005222329678671103,101.5,101,102,0.5222329678670957,286.6091666666667,263.55,298.36,9.468575258413601,15.3725,11.25,25.87,4.135586415491763,30.734166666666667,657.0,6.8,17.75
18,11,9,52.583333333333336,52,54,0.6685579234215187,30.449166666666667,30.44,30.45,0.0028867513459487587,95.16666666666667,90,98,2.886751345948125,111.07833333333333,0.1,357.93,109.6194718795503,4.1225,1.12,6.75,1.8166859187192286,407.4266666666667,670.0,6.55,17.716666666666665
1,10,17,52.5,52,53,0.5222329678670912,30.435000000000002,30.43,30.44,0.005222329678671103,101.25,101,102,0.452267016866644,89.175,0.12,338.31,87.64450638802185,4.4975,2.25,7.87,1.8578781885894358,54.66833333333333,718.0,6.216666666666667,18.183333333333334
12,10,15,59.583333333333336,59,60,0.514928650544437,30.43166666666667,30.43,30.44,0.0038924947208074825,78.58333333333333,71,84,3.752776749732565,96.43,5.8,350.49,97.78071765667579,7.216666666666666,4.5,13.5,3.3737444353642903,583.8283333333333,706.0,6.266666666666667,18.033333333333335
2,10,15,55.5,54,56,0.6741998624632416,30.4075,30.4,30.41,0.004522670168666705,99.83333333333333,99,100,0.38924947208076066,99.74333333333334,5.23,344.76,101.25162592035325,5.903333333333333,1.12,9.0,2.356107472982169,323.54583333333335,716.0,6.233333333333333,18.166666666666668
23,11,12,52.166666666666664,52,53,0.38924947208076194,30.421666666666667,30.42,30.43,0.0038924947208071044,86.0,83,90,2.1320071635561066,48.916666666666664,6.75,121.86,34.229522168426314,6.373333333333334,2.25,13.5,3.008624975370683,816.1158333333333,666.0,6.6,17.7
31,12,10,50.166666666666664,49,51,0.5773502691896274,30.343333333333334,30.34,30.35,0.004923659639173678,81.0,79,83,1.4770978917519952,311.2808333333333,281.24,331.54,14.608389531258045,9.560833333333333,6.75,13.5,2.0647626248481195,430.06333333333333,657.0,6.95,17.9
25,12,11,52.416666666666664,51,54,0.7929614610987584,30.455833333333334,30.45,30.46,0.005149286505443647,95.83333333333333,91,98,2.6911752530120077,106.74083333333334,23.94,301.48,72.25528951487765,8.621666666666666,2.25,13.5,3.230361176917116,674.845,656.0,6.916666666666667,17.85
20,12,16,55.416666666666664,55,56,0.5149286505444383,30.48,30.48,30.48,0.0,61.0,60,63,0.9534625892455925,98.84583333333335,33.74,160.55,36.882278439364185,5.435,2.25,9.0,2.1888290767606153,263.78416666666664,656.0,6.866666666666667,17.8
19,11,14,55.666666666666664,55,56,0.4923659639173315,30.404166666666665,30.4,30.41,0.005149286505445404,62.916666666666664,58,69,2.9987371079213103,113.48,4.22,355.9,117.27505276059355,9.8425,2.25,15.75,3.780608717220981,698.8375,668.0,6.566666666666666,17.7
6,11,16,60.333333333333336,60,61,0.49236596391732973,30.44,30.44,30.44,0.0,71.75,67,75,2.800162332956622,148.49333333333334,0.11,343.77,155.09182777446475,5.715833333333333,2.25,7.87,1.5501991563158666,78.62666666666667,680.0,6.433333333333334,17.766666666666666
5,11,15,62.583333333333336,61,65,1.5642792899510334,30.430833333333336,30.43,30.44,0.0028867513459489144,50.75,42,61,6.552237646927818,103.02500000000002,3.56,347.05,117.25749501146456,9.185,3.37,15.75,3.140001447596655,537.1266666666667,680.0,6.433333333333334,17.766666666666666
12,9,8,59.09090909090909,58,60,0.9438798074485384,30.50818181818182,30.5,30.51,0.004045199174779666,66.72727272727273,61,71,3.523944071375397,109.79454545454546,2.0,335.78,146.12438395857387,3.5772727272727276,2.25,5.62,1.1038033421682587,544.8809090909091,739.0,6.15,18.466666666666665
9,10,18,54.5,52,57,1.5666989036012844,30.405,30.4,30.42,0.006741998624635309,82.91666666666667,75,88,4.85158518299728,119.565,62.92,154.44,29.091481571071636,2.06,0.0,3.37,1.054134716248355,1.9733333333333334,708.0,6.266666666666667,18.066666666666666
26,12,11,56.333333333333336,56,57,0.4923659639173293,30.482499999999998,30.47,30.49,0.007537783614442143,39.583333333333336,37,42,1.975225341958519,121.98166666666667,35.31,190.21,52.03178274047042,7.215,2.25,11.25,2.936059511410736,678.725,656.0,6.916666666666667,17.85
4,9,9,55.666666666666664,55,57,0.6513389472789293,30.48,30.48,30.48,0.0,98.08333333333333,97,99,0.7929614610987565,108.71499999999999,2.06,354.4,145.39534177232403,2.9975,1.12,5.62,1.2063779371626155,288.9483333333333,747.0,6.133333333333334,18.583333333333332
23,10,9,51.083333333333336,50,52,0.5149286505444375,30.412499999999998,30.41,30.42,0.004522670168666705,92.33333333333333,90,95,1.4354811251305488,88.76416666666667,0.11,281.18,71.14113328234919,5.060833333333333,2.25,10.12,2.468173628537113,715.515,694.0,6.333333333333333,17.9
27,12,14,57.833333333333336,57,58,0.3892494720807609,30.39,30.39,30.39,0.0,28.5,25,32,2.2763607319179844,102.61,27.96,328.13,81.055237394575,6.935,0.0,12.37,3.801264143795994,669.0208333333334,656.0,6.933333333333334,17.866666666666667
12,11,10,60.75,60,61,0.45226701686664567,30.4975,30.49,30.5,0.004522670168666705,49.25,48,50,0.7537783614444087,134.21333333333334,0.44,353.02,130.91026651408163,6.091666666666666,1.12,11.25,3.3399260561584385,799.0883333333333,674.0,6.5,17.733333333333334
10,12,13,52.75,52,53,0.4522670168666463,30.363333333333333,30.36,30.37,0.004923659639174923,98.58333333333333,97,100,0.7929614610987654,222.86666666666667,0.82,359.87,161.06366732858575,3.841666666666667,2.25,6.75,1.5506938818321028,153.3025,657.0,6.783333333333333,17.733333333333334
8,11,10,59.0,58,60,0.6030226891555281,30.44333333333333,30.44,30.45,0.004923659639171301,57.583333333333336,50,63,4.378840305862091,82.01583333333333,0.19,359.93,128.02185597909966,4.215833333333333,1.12,9.0,2.307089698903768,781.8641666666667,678.0,6.45,17.75
10,10,9,61.5,61,63,0.67419986246324,30.444166666666664,30.44,30.45,0.005149286505443385,44.166666666666664,43,46,1.1146408580454255,132.70666666666668,3.66,359.93,161.75523941680493,4.590833333333333,2.25,6.75,1.3099025524708687,741.0316666666666,707.0,6.266666666666667,18.05
24,11,7,45.416666666666664,45,46,0.5149286505444376,30.47,30.47,30.47,0.0,99.66666666666667,99,100,0.4923659639173283,144.665,64.88,194.32,35.31588143906623,8.528333333333334,3.37,12.37,2.7329831630833312,86.09666666666665,665.0,6.616666666666667,17.7
9,12,12,53.083333333333336,53,54,0.28867513459481253,30.385,30.37,30.4,0.00797724035217547,93.08333333333333,87,95,2.4293034292807376,315.47666666666663,297.69,343.17,14.743408594002167,4.873333333333334,2.25,9.0,1.878226113473384,252.85333333333332,658.0,6.766666666666667,17.733333333333334
2,11,16,60.0,58,61,0.9534625892455927,30.423333333333336,30.42,30.43,0.004923659639173741,26.25,20,40,6.383572667401853,88.29416666666667,25.64,359.93,89.86563985481409,5.8116666666666665,2.25,9.0,1.9682287068387765,299.6383333333333,684.0,6.4,17.8
26,9,12,60.0,60,60,0.0,30.415000000000003,30.41,30.42,0.005477225575051901,64.5,61,69,3.0166206257996713,131.035,13.74,341.03,162.4272517467435,9.186666666666666,4.5,12.37,3.052387044047112,1034.8700000000001,723.0,6.2,18.25
26,11,13,59.666666666666664,58,62,1.370688833684683,30.425833333333333,30.41,30.43,0.006685579234214579,49.333333333333336,24,68,17.711492588061848,82.78333333333333,17.07,146.85,39.63678143371687,8.059166666666666,5.62,18.0,3.711599651053029,756.5166666666668,664.0,6.633333333333333,17.7
23,9,17,54.916666666666664,54,56,0.5149286505444375,30.435833333333335,30.43,30.44,0.005149286505445517,100.16666666666667,100,101,0.38924947208076405,51.67333333333334,8.34,94.37,24.498504345194526,3.4658333333333338,1.12,7.87,2.061096170546737,12.580833333333333,726.0,6.2,18.3
28,12,12,51.166666666666664,50,52,0.9374368665610918,30.383333333333336,30.37,30.39,0.007784989441614031,92.0,88,98,3.592922335521726,64.98583333333333,21.29,122.32,34.58235689384593,6.184166666666666,2.25,10.12,2.8172470712747333,728.3133333333334,656.0,6.933333333333334,17.866666666666667
9,11,17,56.0,54,58,1.5954480704349312,30.429999999999996,30.43,30.43,0.0,78.91666666666667,71,87,6.111960455210797,298.57166666666666,273.01,319.2,16.302860224977437,7.216666666666666,4.5,11.25,2.0046234438205968,37.83583333333333,677.0,6.466666666666667,17.75
28,9,15,61.09090909090909,61,62,0.3015113445777632,30.371818181818185,30.37,30.38,0.004045199174777712,62.36363636363637,60,68,2.5009089256799126,44.17818181818182,7.47,99.56,25.88374540833757,5.621818181818182,2.25,7.87,1.7421987153124534,639.2436363636364,721.0,6.216666666666667,18.233333333333334
22,10,17,49.5,48,51,1.3142574813455385,30.395833333333332,30.39,30.4,0.005149286505443146,88.08333333333333,86,93,2.3143164446679743,122.46833333333335,69.86,179.24,32.86062823317272,6.56,2.25,15.75,4.037924759531356,89.88833333333334,694.0,6.333333333333333,17.9
16,10,17,60.09090909090909,59,61,0.8312094145936341,30.474545454545453,30.47,30.48,0.0052223296786710685,25.818181818181817,23,29,2.088931871468374,102.57727272727271,38.89,194.57,41.47326345753589,3.9845454545454544,1.12,10.12,2.905847083507195,61.07545454545454,701.0,6.3,17.983333333333334
9,11,15,61.666666666666664,60,63,0.8876253645985922,30.410833333333333,30.41,30.42,0.002886751345949598,64.91666666666667,60,72,3.7284735685686634,319.3525,288.66,349.9,20.69827358852555,9.185,3.37,13.5,3.0655075213798386,494.70250000000004,677.0,6.466666666666667,17.75
22,12,7,46.583333333333336,45,49,1.3113721705515047,30.433333333333334,30.43,30.44,0.0049236596391745505,35.833333333333336,31,39,2.657180095628836,186.5091666666667,145.77,204.31,14.459435710310608,8.810833333333333,5.62,12.37,1.908609481144624,17.180833333333336,656.0,6.883333333333333,17.816666666666666
4,11,10,63.916666666666664,63,65,0.6685579234215234,30.469166666666666,30.46,30.47,0.0028867513459487587,31.333333333333332,22,36,4.206776639776551,129.1225,28.13,349.74,126.79298447218457,5.81,3.37,9.0,1.8489112275262773,836.9675000000001,682.0,6.416666666666667,17.783333333333335
29,11,7,45.0,45,45,0.0,30.421666666666667,30.42,30.43,0.0038924947208063255,98.75,98,100,0.6215815605080672,135.30416666666667,71.55,173.22,33.95176483787051,8.155,2.25,12.37,2.543349616691986,70.91333333333334,662.0,6.666666666666667,17.7
